text_type,text
ham,fw fw get together this coming tuesday kim i talked to dale early this morning and suggested that we meet during his next trip to houston when we decide on timing of our project vince from kimberly watson enron enronxgate on 05 01 2001 08 41 am to vince j kaminski hou ect ect eric gadd et s enron enron cc subject fw fw get together this coming tuesday vince if dale comes in to see you it looks like eric might be available to meet with you as well it would be a good opportunity for eric to meet dale and get a little more information on his model eric s phone number is x 54713 thanks kim original message from gadd eric sent monday april 30 2001 8 12 pm to watson kimberly subject fw get together this coming tuesday wo
ham,enron recruiting mscf speaker series vince pierre has informed me that if you can so co ordinate with alison bailey you would like to move the recruiting event on campus for comp finance to nov 3 in order to co ordinate with pierre s invitation to speak in the mscf speaker series the same day i contacted our recruiting center about availability on that date and have forwarded below his response let me know how else i can help and again thanks for your kind words about the program and you obvious interest in meeting with us rick richard l bryant director computational finance program carnegie mellon university graduate school of industrial administration pittsburgh pa 15213 phone fax 412 268 4592 412 268 6837 http fastweb gsia cmu edu mscf
ham,livelink test for research moyez lallani has agreed to give a presentation on livelink the application which will replace the research projects tracking database at next thursday s group meeting let me know if there is any problem with this thanks stinsonforwarded by stinson gibner hou ect on 03 02 2001 07 45 am from moyez lallani enron enronxgate on 03 02 2001 07 32 am to stinson gibner hou ect ect cc vasant shanbhogue hou ect ect subject livelink test for research room 30 cl on thursday 3 8 2001 at 11 30 i have it recorded in my calendar i  ll bring a laptop please let me know if there is a change of plans thanks moyez lallani enron networks 713 345 3683 moyez lallani enron com
ham,workshop helyette i shall be glad to join you vince gemanix aol com on 02 12 2000 11 27 56 am to vkamins enron com cc subject workshop dear vince i would be delighted if you agreed to share with me a one day workshop before a major icbi conference in berlin on june 19 the topics would be similar we may add real options could you answer me before tuesday kind regards helyette
ham,weather person for london egm we need to set a further round of inteviews for tony hamilton can everyone let gloria solis know their availability over the next 2 weeks below are the results from our initial interviews and the candidate s resume thanks jenforwarded by mike a roberts hou ect on 12 15 2000 10 16 am tony hamilton on 12 15 2000 02 11 58 am please respond to tony hamilton to mike a roberts enron com cc subject meteorologist forecaster dear mike i would like to apply for the above position as advertised in earthworks and enclose my full cv in word 97 00 format in support i am currently a research fellow with ucl conducting research and building forecasting models for the statistical pred
ham,wharton program for business journalists hi greg here is the information regarding the dec 13 th event at wharton wharton is beside itself with excitement at your acceptance and communicated that with jeff skilling at his visit there this past thursday they re also very interested in discussing their webi program with you and would like to arrange to do that the day of your evening presentation or perhaps the following day whichever suits your schedule this was also discussed with jeff skilling he is clearly interested in the program but will be especially looking to your input along with that of vince kaminski jeff shankman and me in determining enron s decision to participate as i mentioned previously vince jeff and i think enron s involcvement with webi ho
ham,current address for brad romine vince i have left brad two messages at this cell phone he has not responded any suggestions vince j kaminski 03 16 2000 08 58 am to shirley crenshaw hou ect ect cc subject current address for brad romine shirley i have his cell phone 650 814 9966 vince shirley crenshaw 03 13 2000 02 15 pm to vince j kaminski hou ect ect cc subject current address for brad romine vince do you have a current address for brad forwarded by shirley crenshaw hou ect on 03 13 2000 02 14 pm carol coats 03 13 2000 01 59 pm to shirley crenshaw hou ect ect cc subject current address for brad romine shirley is there any possibility that you might have an updated current
ham,cost sharing of subscription to poten s fuel oil report all ideally we will split this cost evenly among as many p l s as need the report minimizing everyone s cost by sharing a single subscription please tell me whether you can justify sharing the cost and if so the rc code co for me to allocate your cost share please indicate your choice of the three cost choices attached note below clarifies poten s proposal on the 10 000 yr subscription essentially we have three choices 1 for 2700 yr the standard edition 11 issues excluding the monthly special feature article 2 for 3800 yr the premium edition standard edition plus the monthly special feature article as in three attached examples 3 for 10 000 yr the premium edition plus quarterly forw
ham,new information about transfers hi vince i had a chance to talk to my direct boss tom moore director about the possibility of transfers to research group he had a positive reaction he thinks me is a good fit for the research hope this is useful information regards ningya 3 5248
ham,enside newsletter good afternoon mr kaminski thank you for agreeing to an interview for a business unit article for the next enside molly magee spoke very enthusiastically about you and your group i am on your calendar for thursday march 1 at 10 am i will bring a tape recorder and plan to finish in 30 45 minutes attached please find some possible questions topics for us to discuss please call me if you have any questions thanks again kathie grabstald ews public relations x 3 9610
ham,reporting lines vince i ve just had a chat with richard who feels strongly that the natural synergies between and independence of research and structuring will be best served if i report to tani i expressed my concerns that i want to keep a strong link with 1 accountability to the trader sense of urgency and 2 traders willingness to spend money where necessary richard suggested that we have a strong dotted line of reporting in to him and that he will be available to support these areas we ll meet regularly to keep richard in the loop i filled richard in on the fact that i wish to change the nature not just the size of the research group which will involve significant changes in headcount and investment in hardware software i ve no doubt that my main con
ham,support for exotica steve i am calling anjam to give him a deadline regarding move to houston if he decides to stay in houston you should meet with him to convey the concerns regarding his performance vince steven leppard 10 13 2000 03 50 am to vince j kaminski hou ect ect stinson gibner hou ect ect dale surbey lon ect ect tani nath lon ect ect cc paulo issler hou ect ect sharad agnihotri lon ect ect zimin lu hou ect ect subject support for exotica all sharad s investigations of exotica s status in london have turned up a very confused state of affairs this isn t being helped by the fact that 1 anjam is rarely at his desk and can t be found anywhere in the building 2 when he is around he isn t willing or able to provide all th
ham,cal berkeley vince and john i wanted to send you a quick note and once again say thank you for attending the cal berkeley presentation last week i am sorry for the low attendance on campus however i did want to send some refreshing news i just received the resumes of students who would like to interview with enron there were 43 resumes submitted for the technologist position and 46 resumes submitted for the analyst position please let me know if you have any questions thanks ashley
ham,credit reserve vince i d like to get someone to sit with one of team for a couple of days to help with reviewing code there seems to be two view of how this is currently working your team seems to think winston group is not being co operative enough winston s team seems to think they are co operating i d like to resolve this if my suggestion above doesn t work putting some in your team for a couple of days i would like for us to sit down with winston nilay and tanya and try to work out what s happening regards steve tel 713 345 8980 cell 281 541 1862 page stevestock pagenetips com
ham,pac reminder last month you received an email about enrolling in the enron pac the response has been positive thank you to those of you that have already enrolled or made a change to your current contribution if you have not had an opportunity to visit the enrollment site please consider taking a moment to do so the link to the website is at the end of this message some of you may have experienced problems launching the site or enrolling we apologize for any trouble that you may have had the enrollment works best in either internet explorer or netscape the most frequent problems were a result of the lotus notes web browser that many employees have installed as a default browser if this is your case please copy and paste the link at the end of this message into eithe
ham,telephone interview with enron corp research dept dear shirley confirming that i will be waiting for the telephone interview at 1 pm tomorrow i would like to give you my cell phone number 713 907 6717 as a back up measure please note that my first preference is to receive the call at my home number 713 669 0923 sincerely rabi de shirley crenshaw enron com wrote dear rabi i have scheduled the telephone interview for 1 00 pm on friday july 7 th we will call you at 713 669 0923 if there are any changes please let me know sincerely shirley crenshaw 713 853 5290 rabi deon 06 26 2000 10 37 24 pm to shirley crenshaw cc subject telephone interview with enron corp research dept dear ms crenshaw thanks for your prompt response ju
ham,video conference with the mars corp cds group avi hauser good morning there will be a video conference this friday june 30 at 11 30 am with avi hauser of the cds group of mars corp the subject will be commodity development services opportunity in the emerging energy markets the video conference will be in eb 2802 a thanks shirley crenshaw
ham,follow up eric mandeep chahal ainsley gaddis sofya tamarchenko elena chilkina james aimone should not count m chahal was transferred to the new company the rest are summer interns gone back to school or part time high school or college kids i shall walk around and remind the rest of the crowd about the deadline vince eric thode enron 08 25 2000 02 31 pm to vince j kaminski hou ect ect cc subject follow up vince we have been working the last few days to get ena s united way participation rate up as high as possible i called earlier about your cost center because the following 16 employees were listed in power trading but i believe are part of the research organization if you have a chance could you encourage them to log onto http unit
ham,programming for rdi model michelle the project is progressing helen has done a great job finding various flaws in the initial design ken s design of the access table and has been going back and forth with ken to modify the table since helen can t devote full time to this project chris has hired a contractor cecil stradford to do the coding i have spoken with cecil just now and he says no coding has been done yet i am trying to arrange a meeting today with cecil helen christin the one who s overseeing coding process in cecil s company and myself will report back to you on what is discussed in the meeting best alex
ham,cal berkeley career fair recruiting season is quickly approaching and i wanted to go ahead and make everyone aware of the first event at cal berkely this fall the cal berkeley career fair will take place on friday september 8 th we would like to take three representatives on campus to discuss the analyst program as well as the global technology track travel arrangements would involve leaving on thursday evening september 7 th to recruit on campus all day friday if you think that you may be available to help with this event please click on the button below we will discuss this and other events dates on campus this fall during the team meeting on tuesday august 29 th at 2 00 in 49 c 4 at that time we will have sign up sheets so that you can attend events that best fi
ham,pjm publishes list of 1000 contingencies message sent from the pjm customer info mailing list at pjm customer info majordomo pjm com to meet customer requests pjm has published the pjm contingency list on the web site at www pjm com the file can be found under pjm markets market and system data under lmp model information the list contains the approximately 1000 contingencies existing in the pjm energy management system the contingencies are the possible occurrences against which pjm system operators must protect the transmission system please do not reply to this message if you have a question for pjm customer relations and training please send an e mail to custsvc pjm com to unsubscribe from this list send an e mail to majordomo majordomo pjm com
ham,long sleeve denim shirts with the enron research logo hello everyone i believe all of you are new employees since we last ordered the research shirts they are a blue denim tencel button down long sleeve shirt with a logo over the left pocket several of you have been asking for them so i will place an order please let me know the size shirt you would like they come in ladies or mens in small medium large and extra large please circle the size you would like name size tom barkley s m l exl stephen bennett s m l exl rakesh bharati s m l exl lance cunningham s m l exl rabi de s m l exl anita dupont s m l exl shane green s m l exl anguel grigorov s m l exl seksan kiatsupaibul s m l exl sandeep kohli s m l exl jaesoo lew s m l exl martin lin s m l exl kate
ham,meeting at 2 00 pm friday kevin can you join us i may be 5 minutes late coming from another meeting vinceforwarded by vince j kaminski hou ect on 12 15 2000 07 59 am wenyao jia 12 14 2000 06 24 pm to debbie r brackett hou ect ect vince j kaminski hou ect ect cc subject meeting at 2 00 pm friday we will meet at debbie s office at 2 00 pm tomorrow afternoon we will talk about asset liability project from treasury dept see you there winston
ham,thank you for the e mail joe he is a research assistant of prof darrell duffie from stanford and i met him in this capacity a very bright fellow i could not assess his commercial skills but he has enough common sense to identify the winner as his interest in enron demonstrates vince joseph p hirl enron development 12 17 99 08 05 pm to vince j kaminski hou ect ect cc subject thank you for the e mail vince thanks for the note and the voice mail this morning do you have any thoughts comments on this person s abilities joe vince j kaminski ect 12 18 99 07 25 am to joseph p hirl enron development enron development cc subject thank you for the e mail joe i am forwarding you the information about the student from stanford of japanes
ham,our meeting vince i enjoyed meeting you last week to discuss my application to join your group please keep my inquiry confidential for now if selected i think your group would greatly benefit from my diverse skill set including modeling skills utilizing excel access and bloomberg as well as graphing statistical and other quantitative abilities especially in the meteorology field i am particularly interested in being able to discover vital information which may affect the markets e g pulp paper interest rates weather as well as arriving at a new variable which captures all market variables into one which may be followed and forecasted for each of the groups furthermore i am truly committed to adding value to your group including making significant contribut
ham,energy finance conference presentations available fyi you can now retrieve most all the speaker presentations of the 2001 energy finance conference feb 22 23 from our website at http cefer bus utexas edu with the exception of presentations made by john mccormack peter nance sailesh ramamurtie and ehud ronn anoop kapoor which i hope to still receive sincerely angela angela dorsey assistant director center for energy finance education research the university of texas at austin department of finance cba 6 222 austin tx 78712 angela dorsey bus utexas edu
ham,thanks vince dinner on sunday ok all round do you want anjam along too i can t really ask him given our current relationship one other thing have you had thoughts on reporting lines who signs expenses etc etc or are these issues to be resolved when you come over cheers steve vince j kaminski 09 20 2000 04 14 pm to steven leppard lon ect ect cc subject steve steve this is the spreadsheet also please let shirley know if the dinner on sun is ok vince
ham,wallet size telephone cards for the research group hi dee per our conversation i am attaching the listing of the research group we would like 50 sets of the wallet size telephone cards made up our co is 0011 and our rc is 100038 if you have any questions please call me at 3 5290 thanks and have a great day shirley
ham,presentation to faculty and students at berkeley vince attached are the documents that steve references below we ll keep you on the distribution list for further documents as they re created elizabeth forwarded by elizabeth linnell na enron on 09 20 2000 09 40 am steven j kean sent by steven j kean 09 20 2000 09 21 am to maureen mcvicker na enron enron james d steffes hou ees ees elizabeth linnell na enron enron cc vince j kaminski hou ect ect subject presentation to faculty and students at berkeley maureen please send vince my california testimony and the talking point presentation for jeff skilling at the national press club eliz keep vince on the distribution list for the documents we are generating now to repond to the califo
ham,check julie a clarification we had an agreement with chris and les to contribute aus 10 000 as a part of the cost vince julie on 10 30 2000 12 32 14 pm to cc subject check vince thank you for your email we will send you a copy of the book as soon as it is available which we are now estimating to be around 21 november no need to send us a cheque you deserve it just let us know if we should use a different address than your office in houston thanks again for all of your help julieoriginal message from vince j kaminski enron com to julie lacima co uk cc vince j kaminski enron com sent monday october 30 2000 2 16 pm subject check julie this message was returned to me a few times when i sent it from m
ham,hello all the program for the 2000 texas finance festival has been formalized and can be found on our web site at i do need to remind you of a few things before we converge on san antonio first be sure to contact the convention hotel and make your reservations at last count there were only 6 rooms left second i need a completed application form from everyone so that we can get an accurate meal count i am attaching the program announcement so you can fill out the appropriate boxes for meals and numbers of guests in the event you have not sent in a form remember that we are starting the conference off with a luncheon on friday so plan on arriving early friday or coming in on thursday evening if you can our hotel is right on the river and there are lots of restaurants and
ham,hello from vince kaminski at enronforwarded by vince j kaminski hou ect on 08 08 2000 11 55 am shmuel oren on 08 08 2000 08 14 59 am to vince j kaminski hou ect ect cc subject hello from vince kaminski at enron dear vince i will be happy to meet with you please let me know when you will be here i will check among our students who may be interested i have a ph d student that is very good but he is still in the pipeline shmuel shmuel s oren professor dept of industrial engineering and operations research 4117 etcheverry hall university of california berkeley ca 94720 1777 e mail oren ieor berkeley edu phone 510 642 1836 or 5484 fax 510 642 1403 original message from
ham,kmi end user license agreement enron s agreement for project services hi gene looks like you are dealing with the subject thanks for moving this forward kmi is dancing around relatively minor issues that i think we should be able to overcome essentially the issue is that we will not resell their database or misrepresent it they want to put in all this restriction about not using it for trading exchange etc stretches our possible usage of this database it appears from your e mail that the attament therein is our standard agreement that we get our vendors to sign at this point i am happy with whatever it takes to get those guys to close the deal thank you very much for the prompt service regards ravi
ham,ms 150 dear friends and family on april 15 and 16 i will be joining thousands of riders and volunteers on the ms 150 which is a two day bike tour from houston to austin covering 182 miles dedicated to end the devastating effects of multiple sclerosis multiple sclerosis is a disease that is total unpredictable symptoms may be mild such as numbness in the limbs or severe paralysis or loss of vision most people with ms are diagnosed between the ages of 20 and 40 but the unpredictable physical and emotional effects can be lifelong my wife ilene was diagnosed with ms almost three years ago at first i was at a loss of how i could support her that was until i heard of the ms 150 which is one of the greatest challenges of my life it is my choice to participate in the ms 150
ham,request submitted access request scrw 4 n 9 s 2 f fyi forwarded by shirley crenshaw hou ect on 08 21 2000 01 07 pm information risk management 08 16 2000 03 34 pm sent by shirley crenshaw to shirley crenshaw hou ect ect cc subject request submitted access request scrw 4 n 9 s 2 f thank you for your request you will be notified via email when your request has been processed you can check the progress of your request by doing one of the following in the srrs application click on requests i have made a listing of recent requests will be appear sorted by resource name click on the request link below this is a link to information regarding your request below is a summary of your request requested
ham,addressforwarded by vince j kaminski hou ect on 05 23 2000 06 28 pm keith alan baggerly stat rice edu on 05 23 2000 09 46 41 am sent by kabagg stat rice edu to vince j kaminski enron com cc subject address vince thanks for chatting with me yesterday just a brief note about info we talked about that i would find useful a your papers b the latest version of managing energy price risk c data thanks keith my address is keith baggerly 4038 drummond houston tx 77025
ham,your visit to carnegie mellon kent thanks a lot look forward to meeting you on campus vince kent garrett on 11 05 2000 01 06 21 pm to cc subject your visit to carnegie mellon vince i would like to personally thank you for spending the day with us at the mscf program at carnegie mellon the time you spent talking to us about enron and the energy industry in general was very much appreciated in fact i believe some students who were not previously interested in energy are now interested because of the things about which you spoke i have signed up for an interview for the associate program at enron and i hope to speak to you again through involvement in the associate program thanks again sincerely kent garrett kent garrett m s in computational financ
ham,managing energy price risk 2 nd edition janette thanks vince kaminski enron corp 1400 smith street room 1962 houston tx 77251 1188 phone 713 853 3848 fax 713 646 2599 e mail vkamins enron com vince janette jagernauth on 01 06 2000 05 49 27 am please respond to janette jagernauth to vince j kaminski hou ect ect cc subject managing energy price risk 2 nd edition dear mr kaminski i do hope that you had a pleasant christmas and new year like ourselves at risk i am currently producing the author cards which you discussed with my manager paula soutinho and would like to know where you would like them delivered to i have ordered a quantity of 200 which i hope is to your satisfaction if you have any queries please do not hesitate in con
ham,ll visa anshuman shrivastava molly thanks for the update two points please let neil mcgregor know that many possible proposals were floated with regard to anshuman and there was some noise in the system we need ll visa anyway and we decided to go ahead an arrange it i shall also write to him and explain the confusion also if i have the choice between upsetting neil or jeffs shankman and skilling i shall choose neil vince enron north america corp from molly magee 01 24 2001 10 13 am to vince j kaminski hou ect ect cc subject ll visa anshuman shrivastava vince apparently neil mcgregor became upset when he received margaret daffin s email he is saying however that anshuman will only be in houston for one month and you had mentioned six months
ham,rick jones address 18 pale dawn pl 936 271 3283 look for capstone off of research there are other turns but that will get you in the ball park on the map see you monday
ham,storage model audit vince enclosed please find the storage model documentation the c code and front end spread sheet after your inputs and comments we can send it out zimin
ham,presentation on equilibrium modeling for gas market hi kim you and your associates are invited to attend this meeting if you have any questions please call me thanks shirley the following presentation will be this friday the 18 th of february from 1 00 pm to 3 00 pm in eb 19 c 2 our large conference room please plan to attend this presentation by icf consulting agenda for presentation by icf consulting 1 qualifications for icf consulting 6 slides a energy consulting background 2 slides b experience with computational market equilibrium modeling methodolgies 2 slides c experience of key icf individuals 2 slides 2 description of enron  s modeling interests to be discussed with enron 3 icf  s intertemporal interregional equilibriu
ham,updated message preliminary rankings norma i am sending you preliminary rankings for my entire group based on the results of a meeting we held on tuesday we have ranked shalesh ganjoo and clayton in case it s still our responsibility vince permanent goup members manager and below superior 1 martin lin 2 joe hrgovcic 3 tom haliburton 4 jose marquez excellent 1 paulo issler 2 robert lee 3 chonawee supatgiat 4 amitava dhar 5 alex huang 6 kevin kindall 7 praveen mellacheruvu 8 shanhe green 9 stephen bennett strong 1 lance cunningham 2 clayton vernon 3 youyi feng 4 yana kristal 5 sevil yaman permanent goup members directors superior 1 krishnarao pinnamaneni excellent 1 osman sezgen 2 tanya tamarchenko 3 zimin lu satisfactory
ham,credit article dear vince thank you very much for the information i will get in touch with them today and will keep you informed as to the outcome regards katja vince j kaminski 06 01 2000 19 52 to katja schilling lon ect ect vasant shanbhogue hou ect ect cc vince j kaminski hou ect ect subject credit article katja risk magazine has the copyright you have to contact them to get the permission to use this for external users you can contact sh n millie risk books 28 29 haymarket london swly 4 rx pone 44 0 171 484 9740 fax 44 0 171 484 9758 e mail shan risk co uk www riskpublications com and discuss the legal aspects with her vince vasant shanbhogue 01 06 2000 08 28 am to katja schilling lon ect ect cc vince j kamin
ham,panel session at 2001 pes summer meeting that should be fine as long as you keep to a general overview and dissertation work you can talk about different modeling approaches in the industry and indicate if asked that enron looks at all approaches but not be specific about which particular one we believe in can you give me more details on the meeting i may like to attend as well thanks vasant lance cunningham enron on 03 27 2001 10 37 02 am to vkaminski aol com vasant shanbhogue hou ect ect vince j kaminski hou ect ect cc subject panel session at 2001 pes summer meeting vince and vasant i was asked by one of my advisors to be on a panel for the summer power engineering society i stated that i couldn t divulge any information on modeling efforts
ham,network design optimization fyi attached document is a specification of the network design optimization program just in case you want to see how it looks like chonaweeforwarded by chonawee supatgiat corp enron on 06 19 2000 02 55 pm chonawee supatgiat 06 19 2000 02 34 pm to phil markwart enron communications enron communications cc samer takriti enron net subject network design optimization phil the optimization engine is ready and the graphical user interface is almost done attached please find the updated network design optimization specification it contains some additions and modifications to the old specification i sent you a while ago the major changes a 1 the program now also supports ring d
ham,dinner for summer interns vince thursday july 27 seems to work for everyone for our summer intern dinner i have also told this date to datren ainsley cantekin brad giuseppe and seville and asked mike roberts to tell his two summer interns please let me know if we are overlooking anyone stinson
ham,london research group i d do it as soon as possible your call on exactly when regards richard vince j kaminski 27 07 2000 17 11 to richard lewis lon ect ect cc john sherriff lon ect ect vince j kaminski hou ect ect grant masson hou ect ect stinson gibner hou ect ect joe gold lon ect ect dale surbey lon ect ect subject london research group richard please let me know what the timetable is i would like to talk to anjam a few days before to break the news to him i hope i can save him for the company and offer him a position in houston we desperately need skills he has vince richard lewis 07 27 2000 02 20 am to dale surbey lon ect ect cc john sherriff lon ect ect vince j kaminski hou ect ect grant masson hou ect
ham,thank you vince j kaminski ect 08 08 2000 09 56 am to ashley baxter corp enron enron cc subject ashley the web site address of the prof at berkeley i contacted http www ieor berkeley edu 80 oren vince
ham,reminder all employee meeting this is a reminder to join ken lay jeff skilling and joe sutton for an all employee meeting hosted in the london office on monday feb 28 2000 the meeting will begin at 4 p m london time 10 a m houston time ken jeff and joe will discuss enron s year end financial and operating results and the company s outlook for 2000 and beyond using enron broadband services video streaming capabilities the meeting will be streamed live to the desktop for employees in houston omaha portland calgary new york stockholm amsterdam and frankfurt to view the meeting you must have ip tv and a sound card installed on your computer if you are not able to view the meeting live using ip tv a videotape will be available after the meeting u k
ham,my model for spikes dear dr kaminski i was recently allowed to release into the public domain on the limited basis the first of the preprints that i recently authored on my model for spikes in power prices and for the valuation of the contingent claims on power in this regard i have just given a talk on this model at the joint seminar of the center for energy finance education and research and the institute for computational finance at the ut austin right now i am also in the process of forming a list of specialists both in the industry and academia who might be interested in receiving this preprint please let me know if you might be interested in receiving this preprint i look forward to hearing from you sincerely yours valery kholodnyi manager of quantitative analy
ham,fw more energy amends fiona please find attached a brochure for the advertisement of the book it s similar to the other material we sent so i m assuming it will need the same modifications please pass along all the modifications as soon as possible receiving the changes from enron is the only thing holding up the printing of the book please let us know if there is anything that you need from us sincerely julie lacima group lres energ der a 4 flyer 2 pdf
ham,james valverde interview schedule attached you will find the interview packet for the above referenced person the interview will happen thursday february 1 2001 please print all three documents for your hard copies if you have any questions or conflicts of schedule please do not hesitate to contact me sasha divelbiss 58714
ham,welcome to energy news live dear vincent kaminski welcome to energy news live http www energynewslive com you are receiving this email as a result of your recent registration free energy news live membership we re glad you ve joined us we think you ll find enl an amazing business tool with live up to the minute news every hour on the hour of every business day insight from actual traders exotic and proprietary weather modeling a new cross commodity index we ll break every energy headline around the world and bring them right to your desktop so sign on leave it on stay on top and enjoy your membership to energynewslive com the first real time energy network also thank you for your request to receive more information from energynewslive com k
ham,uc berkeley graduate student thank you for your email i look forward to hearing from you sincerely rajnish on tue 24 oct 2000 vince j kaminski enron com wrote rajnish we shall invite you for an interview in houston vince rajnish kamat on 10 23 2000 07 55 31 pm to vkamins enron com cc subject uc berkeley graduate student dr vincent kaminski managing director and head of research enron corp dear dr kaminski it was a pleasure talking with you and attending your talk today i am a graduate student in industrial engg and operations research working with prof shmuel oren on topics in financial instrument pricing and design of contracts in deregulated electricity markets i am also doing research in aucti
ham,interviewing for the associate and analyst programs the off cycle department of the associate and analyst program is looking for volunteer interviewers for the following dates thursday november 9 th from 9 00 a m 12 00 p m thursday november 16 th from 9 00 a m 12 00 p m thursday december 7 th from 9 00 a m 1 00 p m over 50 candidates will be interviewing over these 3 days the candidates will be a combination of associates and analysts representing schools such as princeton harvard university of north carolina notre dame university of illinois emory and many others each candidate will have 4 interviews pending the outcome of their interviews we will invite them to stay and attend super saturday that weekend if for some reason we decide not to fur
ham,request for two powerpoint presentations from risk 2000 confe renc e i did not get the attachments it may be better to send to my home email firewall issues my home email is brysonpa hal pc org thanks allen original message from vince j kaminski enron com smtp vince j kaminski enron com sent tuesday june 27 2000 7 56 am to r allen bryson usa conoco com cc vince j kaminski enron com subject request for two powerpoint presentations from risk 2000 conferenc e allen i responded to your message from home please let me know if you did not receive the attachments aol malfunctions sometimes vince bryson allen on 06 26 2000 09 17 07 am to vkamins enron com cc subject reques
ham,enroncredit com alex worked with jitendra on var review in the past he did not strike me as a dynamic person i cannot use him for my group and i am lukewarm about getting him for research group if bryan wants to hire him directly for his kmv experience then we can work with him vasant vince j kaminski 04 14 2000 03 55 pm to vasant shanbhogue hou ect ect tanya tamarchenko hou ect ect cc vince j kaminski hou ect ect subject enroncredit com vasant tanya any interest vinceforwarded by vince j kaminski hou ect on 04 14 2000 03 56 pm melanie doyle 03 10 2000 04 33 am to vince j kaminski hou ect ect cc brad mcsherry hou ect ect subject enroncredit com hi this guy has applied to cr
ham,seeking opportunity in computational finance dear vince thanks for your response i am not a programmer nor a quant i am an expert in excel and otherwise have advanced skills in the remaining msoffice suite beyond that i have extensive experience working with research and computer progamming personnel on projects from networks to databases and in particular automation for instance the first generation of the risk analytics system that i designed for quantlab was done in excel in subsequent generations of the system excel served only as the gui given its extreme flexibility and a sql database operated underneath compaq servers raid array integrating real time operations for all components of the system the research team at quantlab used many leading edge mode
ham,interview with the enron research group you are quite welcome kin we wish you the best in reaching your career goals and we look forward to hearing from you in the future regards shirley crenshaw administrative coordinator enron research group kin tso on 11 01 2000 12 52 02 pm to cc subject interview with the enron research group dear shirley thank you so much for your email after carefully considering my career goals i feel the associate program with a rotation in the enron research group is a better fit i am really interested in enron and i would try to contact your colleagues in the associate program about this issue before i schedule an interview with the enron research group i truly apologize for the inconvenience caused and i want to thank you agai
ham,letter to academics vince hi sorry to bother you but was wondering if you ve heard anything about seeking approval to use the text in the letter i sent last week we would like to send this out early next week so if you know of someone who i should contact within corporate communications please let me know thanks and hope all is well julie
ham,update meteorologist search great work mike i will arrange interviews with the london folks while i m there jen from mike a roberts 12 14 2000 09 54 am to jennifer fraser hou ect ect jeffrey a shankman hou ect ect cc vince j kaminski hou ect ect jose marquez corp enron enron stephen w bennett hou ect ect subject update meteorologist search we have identified two good candatites who would be available for a london interview the week of the 18 th 1 kerryn hawke 2 stephen cusack also strong but not available for that week is 3 piero chessa working for ecmwf in italy we have a couple others here in the states if the london interviews don t work out i am forwarding under separate cover kerryn and stephen s cv s with telephone numbers to
ham,introduction i would be very happy to participate thank you for thinking of us
ham,grades thank you you have been wonderful to work with this semester stay in touch and we ll see you next year pam 713 348 6223 at 10 33 pm 5 4 01 0400 vkaminski aol com wrote pam the students resent the documents the group members rakhi israni felix feng lu winny so orlandotaylor sanjay wankhade ning zhang grade a separately i think i have sent you already jeffrey planck grade a please confirm this message vince kaminski
ham,request for payroll reclassification approved joann yes sorry 413 was the number on the form i received vince enron property services corp from joann holloway 01 11 2000 02 01 pm to vince j kaminski hou ect ect cc subject request for payroll reclassification approved vince on your reclass information the company number indicated should be 0011 not 413 jo ann holloway x 35957 vince j kaminski 01 11 2000 01 33 pm to stella l ely hou ect ect cc jeff kinneman hou ect ect carmen chavira hou ect ect michelle hargrave hou ect ect stephen wolfe hou ect ect michael s galvan hou ect ect gary mccumber hou ect ect billie akhave epsc hou ect ect joann holloway epsc hou ect ect louis allen epsc hou ect ect bradley
ham,following our stanford relationship hi vince i talked to tom gros today and metioned our desire to estabilish a strategic relationship with nick bambos and his research effort tom is very excited about the idea and was willing to cut the check i suggested that we have more of a strategic relationship in mine enron stanford and he agreed to that as well tom mentioned that greg whalley was interested in estabilishing such a relationship vince could you follow this up and ground this if you need any help in doing the leg work i ll happy to do that tom is excited about ebs research s role to support all of ebs including bandwidth trading he seems very interested in being our sponsor on the ebs side that would be very beneficial to us since he is involved in all senio
ham,fyi due to the out of town deliveries our cost for christmas baskets will be over somewhat from the total estimated thanks kevin moore
ham,enron stanford program hello vince stinson thank you very much for hosting my visit at enron i had a very pleasant time there and i found the meetings very informative as discussed during my visit at enron i am sending you below a draft of the letter that would be needed to get the program in place and rolling and start the students working on it it took a while to find out what the appropriate process was and how the letter should be structured sorry for the delay if i may i d like to visit enron again sometime in august to define the research agenda more precisely and prioritize the problems to look at i m in frequent contact with giuseppe who is impressed by the environment there we are trying to formulate the research issues and problems to study that
ham,enron global finance org changes recently jeff mcmahon executive vice president and treasurer of enron corp accepted the position of chief commercial officer of enron net works jeff s many accomplishments at enron global finance egf include over 30 billion of closed financings and an upgrade of enron s credit rating by moody s to baal we wish jeff well in his new endeavor ben glisan vice president and head of egf s structured finance business will assume jeff s responsibilities as vice president and treasurer of enron corp ben joined enron in 1996 from arthur andersen where he was responsible for managing structured transactions with enron prior to arthur andersen ben worked at coopers lybrand providing accounting and finance services principally to financ
